daytype,whatday,poi,dt,dt_scale
0,3,2,2019-10-09 13:10:00,0.5486111111111112
0,3,0,2019-10-09 13:20:00,0.5555555555555556
0,3,0,2019-10-09 13:30:00,0.5625
0,3,0,2019-10-09 13:40:00,0.5694444444444444
0,3,0,2019-10-09 13:50:00,0.5763888888888888
0,3,0,2019-10-09 14:00:00,0.5833333333333334
0,3,0,2019-10-09 14:10:00,0.5902777777777778
0,3,0,2019-10-09 14:20:00,0.5972222222222222
0,3,0,2019-10-09 14:30:00,0.6041666666666666
0,3,0,2019-10-09 14:40:00,0.6111111111111112
0,3,0,2019-10-09 14:50:00,0.6180555555555556
0,3,0,2019-10-09 15:00:00,0.625
0,3,0,2019-10-09 15:10:00,0.6319444444444444
0,3,0,2019-10-09 15:20:00,0.6388888888888888
0,3,0,2019-10-09 15:30:00,0.6458333333333334
0,3,0,2019-10-09 15:40:00,0.6527777777777778
0,3,0,2019-10-09 15:50:00,0.6597222222222222
0,3,0,2019-10-09 16:00:00,0.6666666666666666
0,3,0,2019-10-09 16:10:00,0.6736111111111112
0,3,0,2019-10-09 16:20:00,0.6805555555555556
0,3,0,2019-10-09 16:30:00,0.6875
0,3,0,2019-10-09 16:40:00,0.6944444444444444
0,3,0,2019-10-09 16:50:00,0.7013888888888888
0,3,0,2019-10-09 17:00:00,0.7083333333333334
0,3,0,2019-10-09 17:10:00,0.7152777777777778
0,3,0,2019-10-09 17:20:00,0.7222222222222222
0,3,0,2019-10-09 17:30:00,0.7291666666666666
0,3,0,2019-10-09 17:40:00,0.7361111111111112
0,3,0,2019-10-09 17:50:00,0.7430555555555556
0,3,0,2019-10-09 18:00:00,0.75
0,3,0,2019-10-09 18:10:00,0.7569444444444444
0,3,0,2019-10-09 18:20:00,0.7638888888888888
0,3,0,2019-10-09 18:30:00,0.7708333333333334
0,3,6,2019-10-09 18:40:00,0.7777777777777778
0,3,6,2019-10-09 18:50:00,0.7847222222222222
0,3,6,2019-10-09 19:00:00,0.7916666666666666
0,3,0,2019-10-09 19:10:00,0.7986111111111112
0,3,0,2019-10-09 19:20:00,0.8055555555555556
0,3,0,2019-10-09 19:30:00,0.8125
0,3,0,2019-10-09 19:40:00,0.8194444444444444
0,3,0,2019-10-09 19:50:00,0.8263888888888888
0,3,0,2019-10-09 20:00:00,0.8333333333333334
0,3,0,2019-10-09 20:10:00,0.8402777777777778
0,3,0,2019-10-09 20:20:00,0.8472222222222222
0,3,0,2019-10-09 20:30:00,0.8541666666666666
0,3,0,2019-10-09 20:40:00,0.8611111111111112
0,3,0,2019-10-09 20:50:00,0.8680555555555556
0,3,0,2019-10-09 21:00:00,0.875
0,3,0,2019-10-09 21:10:00,0.8819444444444444
0,3,0,2019-10-09 21:20:00,0.8888888888888888
0,3,0,2019-10-09 21:30:00,0.8958333333333334
0,3,0,2019-10-09 21:40:00,0.9027777777777778
0,3,0,2019-10-09 21:50:00,0.9097222222222222
0,3,0,2019-10-09 22:00:00,0.9166666666666666
0,3,0,2019-10-09 22:10:00,0.9236111111111112
0,3,0,2019-10-09 22:20:00,0.9305555555555556
0,3,0,2019-10-09 22:30:00,0.9375
0,3,0,2019-10-09 22:40:00,0.9444444444444444
0,3,0,2019-10-09 22:50:00,0.9513888888888888
0,3,0,2019-10-09 23:00:00,0.9583333333333334
0,3,0,2019-10-09 23:10:00,0.9652777777777778
0,3,0,2019-10-09 23:20:00,0.9722222222222222
0,3,3,2019-10-09 23:30:00,0.9791666666666666
0,3,3,2019-10-09 23:40:00,0.9861111111111112
0,3,3,2019-10-09 23:50:00,0.9930555555555556
0,4,3,2019-10-10 06:00:00,0.25
0,4,3,2019-10-10 06:10:00,0.2569444444444444
0,4,3,2019-10-10 06:20:00,0.2638888888888889
0,4,3,2019-10-10 06:30:00,0.2708333333333333
0,4,3,2019-10-10 06:40:00,0.2777777777777778
0,4,3,2019-10-10 06:50:00,0.2847222222222222
0,4,3,2019-10-10 07:00:00,0.2916666666666667
0,4,3,2019-10-10 07:10:00,0.2986111111111111
0,4,3,2019-10-10 07:20:00,0.3055555555555556
0,4,3,2019-10-10 07:30:00,0.3125
0,4,3,2019-10-10 07:40:00,0.3194444444444444
0,4,2,2019-10-10 07:50:00,0.3263888888888889
0,4,1,2019-10-10 08:00:00,0.3333333333333333
0,4,1,2019-10-10 08:10:00,0.3402777777777778
0,4,1,2019-10-10 08:20:00,0.3472222222222222
0,4,1,2019-10-10 08:30:00,0.3541666666666667
0,4,1,2019-10-10 08:40:00,0.3611111111111111
0,4,1,2019-10-10 08:50:00,0.3680555555555556
0,4,1,2019-10-10 09:00:00,0.375
0,4,1,2019-10-10 09:10:00,0.3819444444444444
0,4,1,2019-10-10 09:20:00,0.3888888888888889
0,4,1,2019-10-10 09:30:00,0.3958333333333333
0,4,1,2019-10-10 09:40:00,0.4027777777777778
0,4,1,2019-10-10 09:50:00,0.4097222222222222
0,4,0,2019-10-10 10:00:00,0.4166666666666667
0,4,0,2019-10-10 10:10:00,0.4236111111111111
0,4,0,2019-10-10 10:20:00,0.4305555555555556
0,4,0,2019-10-10 10:30:00,0.4375
0,4,0,2019-10-10 10:40:00,0.4444444444444444
0,4,0,2019-10-10 10:50:00,0.4513888888888889
0,4,0,2019-10-10 11:00:00,0.4583333333333333
0,4,0,2019-10-10 11:10:00,0.4652777777777778
0,4,0,2019-10-10 11:20:00,0.4722222222222222
0,4,0,2019-10-10 11:30:00,0.4791666666666667
0,4,0,2019-10-10 11:40:00,0.4861111111111111
0,4,0,2019-10-10 11:50:00,0.4930555555555556
0,4,0,2019-10-10 12:00:00,0.5
0,4,0,2019-10-10 12:10:00,0.5069444444444444
0,4,0,2019-10-10 12:20:00,0.5138888888888888
0,4,0,2019-10-10 12:30:00,0.5208333333333334
0,4,2,2019-10-10 12:40:00,0.5277777777777778
0,4,2,2019-10-10 12:50:00,0.5347222222222222
0,4,0,2019-10-10 13:00:00,0.5416666666666666
0,4,0,2019-10-10 13:10:00,0.5486111111111112
0,4,0,2019-10-10 13:20:00,0.5555555555555556
0,4,0,2019-10-10 13:30:00,0.5625
0,4,0,2019-10-10 13:40:00,0.5694444444444444
0,4,0,2019-10-10 13:50:00,0.5763888888888888
0,4,0,2019-10-10 14:00:00,0.5833333333333334
0,4,0,2019-10-10 14:10:00,0.5902777777777778
0,4,0,2019-10-10 14:20:00,0.5972222222222222
0,4,0,2019-10-10 14:30:00,0.6041666666666666
0,4,0,2019-10-10 14:40:00,0.6111111111111112
0,4,0,2019-10-10 14:50:00,0.6180555555555556
0,4,0,2019-10-10 15:00:00,0.625
0,4,0,2019-10-10 15:10:00,0.6319444444444444
0,4,0,2019-10-10 15:20:00,0.6388888888888888
0,4,0,2019-10-10 15:30:00,0.6458333333333334
0,4,0,2019-10-10 15:40:00,0.6527777777777778
0,4,0,2019-10-10 15:50:00,0.6597222222222222
0,4,0,2019-10-10 16:00:00,0.6666666666666666
0,4,0,2019-10-10 16:10:00,0.6736111111111112
0,4,0,2019-10-10 16:20:00,0.6805555555555556
0,4,0,2019-10-10 16:30:00,0.6875
0,4,0,2019-10-10 16:40:00,0.6944444444444444
0,4,0,2019-10-10 16:50:00,0.7013888888888888
0,4,0,2019-10-10 17:00:00,0.7083333333333334
0,4,0,2019-10-10 17:10:00,0.7152777777777778
0,4,0,2019-10-10 17:20:00,0.7222222222222222
0,4,0,2019-10-10 17:30:00,0.7291666666666666
0,4,6,2019-10-10 17:40:00,0.7361111111111112
0,4,6,2019-10-10 17:50:00,0.7430555555555556
0,4,6,2019-10-10 18:00:00,0.75
0,4,6,2019-10-10 18:10:00,0.7569444444444444
0,4,0,2019-10-10 18:20:00,0.7638888888888888
0,4,0,2019-10-10 18:30:00,0.7708333333333334
0,4,0,2019-10-10 18:40:00,0.7777777777777778
0,4,0,2019-10-10 18:50:00,0.7847222222222222
0,4,0,2019-10-10 19:00:00,0.7916666666666666
0,4,0,2019-10-10 19:10:00,0.7986111111111112
0,4,0,2019-10-10 19:20:00,0.8055555555555556
0,4,0,2019-10-10 19:30:00,0.8125
0,4,0,2019-10-10 19:40:00,0.8194444444444444
0,4,0,2019-10-10 19:50:00,0.8263888888888888
0,4,0,2019-10-10 20:00:00,0.8333333333333334
0,4,0,2019-10-10 20:10:00,0.8402777777777778
0,4,0,2019-10-10 20:20:00,0.8472222222222222
0,4,0,2019-10-10 20:30:00,0.8541666666666666
0,4,0,2019-10-10 20:40:00,0.8611111111111112
0,4,0,2019-10-10 20:50:00,0.8680555555555556
0,4,0,2019-10-10 21:00:00,0.875
0,4,0,2019-10-10 21:10:00,0.8819444444444444
0,4,0,2019-10-10 21:20:00,0.8888888888888888
0,4,0,2019-10-10 21:30:00,0.8958333333333334
0,4,0,2019-10-10 21:40:00,0.9027777777777778
0,4,0,2019-10-10 21:50:00,0.9097222222222222
0,4,0,2019-10-10 22:00:00,0.9166666666666666
0,4,0,2019-10-10 22:10:00,0.9236111111111112
0,4,0,2019-10-10 22:20:00,0.9305555555555556
0,4,0,2019-10-10 22:30:00,0.9375
0,4,0,2019-10-10 22:40:00,0.9444444444444444
0,4,3,2019-10-10 22:50:00,0.9513888888888888
0,4,3,2019-10-10 23:00:00,0.9583333333333334
0,4,3,2019-10-10 23:10:00,0.9652777777777778
0,4,3,2019-10-10 23:20:00,0.9722222222222222
0,4,3,2019-10-10 23:30:00,0.9791666666666666
0,4,3,2019-10-10 23:40:00,0.9861111111111112
0,4,3,2019-10-10 23:50:00,0.9930555555555556
0,5,3,2019-10-11 06:00:00,0.25
0,5,3,2019-10-11 06:10:00,0.2569444444444444
0,5,3,2019-10-11 06:20:00,0.2638888888888889
0,5,3,2019-10-11 06:30:00,0.2708333333333333
0,5,3,2019-10-11 06:40:00,0.2777777777777778
0,5,3,2019-10-11 06:50:00,0.2847222222222222
0,5,3,2019-10-11 07:00:00,0.2916666666666667
0,5,3,2019-10-11 07:10:00,0.2986111111111111
0,5,3,2019-10-11 07:20:00,0.3055555555555556
0,5,3,2019-10-11 07:30:00,0.3125
0,5,3,2019-10-11 07:40:00,0.3194444444444444
0,5,3,2019-10-11 07:50:00,0.3263888888888889
0,5,3,2019-10-11 08:00:00,0.3333333333333333
0,5,3,2019-10-11 08:10:00,0.3402777777777778
0,5,3,2019-10-11 08:20:00,0.3472222222222222
0,5,3,2019-10-11 08:30:00,0.3541666666666667
0,5,3,2019-10-11 08:40:00,0.3611111111111111
0,5,3,2019-10-11 08:50:00,0.3680555555555556
0,5,3,2019-10-11 09:00:00,0.375
0,5,3,2019-10-11 09:10:00,0.3819444444444444
0,5,3,2019-10-11 09:20:00,0.3888888888888889
0,5,0,2019-10-11 09:30:00,0.3958333333333333
0,5,0,2019-10-11 09:40:00,0.4027777777777778
0,5,0,2019-10-11 09:50:00,0.4097222222222222
0,5,0,2019-10-11 10:00:00,0.4166666666666667
0,5,0,2019-10-11 10:10:00,0.4236111111111111
0,5,0,2019-10-11 10:20:00,0.4305555555555556
0,5,0,2019-10-11 10:30:00,0.4375
0,5,0,2019-10-11 10:40:00,0.4444444444444444
0,5,0,2019-10-11 10:50:00,0.4513888888888889
0,5,0,2019-10-11 11:00:00,0.4583333333333333
0,5,0,2019-10-11 11:10:00,0.4652777777777778
0,5,0,2019-10-11 11:20:00,0.4722222222222222
0,5,0,2019-10-11 11:30:00,0.4791666666666667
0,5,0,2019-10-11 11:40:00,0.4861111111111111
0,5,0,2019-10-11 11:50:00,0.4930555555555556
0,5,0,2019-10-11 12:00:00,0.5
0,5,0,2019-10-11 12:10:00,0.5069444444444444
0,5,0,2019-10-11 12:20:00,0.5138888888888888
0,5,6,2019-10-11 12:30:00,0.5208333333333334
0,5,6,2019-10-11 12:40:00,0.5277777777777778
0,5,6,2019-10-11 12:50:00,0.5347222222222222
0,5,0,2019-10-11 13:00:00,0.5416666666666666
0,5,0,2019-10-11 13:10:00,0.5486111111111112
0,5,0,2019-10-11 13:20:00,0.5555555555555556
0,5,0,2019-10-11 13:30:00,0.5625
0,5,0,2019-10-11 13:40:00,0.5694444444444444
0,5,0,2019-10-11 13:50:00,0.5763888888888888
0,5,0,2019-10-11 14:00:00,0.5833333333333334
0,5,0,2019-10-11 14:10:00,0.5902777777777778
0,5,0,2019-10-11 14:20:00,0.5972222222222222
0,5,0,2019-10-11 14:30:00,0.6041666666666666
0,5,0,2019-10-11 14:40:00,0.6111111111111112
0,5,0,2019-10-11 14:50:00,0.6180555555555556
0,5,0,2019-10-11 15:00:00,0.625
0,5,0,2019-10-11 15:10:00,0.6319444444444444
0,5,0,2019-10-11 15:20:00,0.6388888888888888
0,5,0,2019-10-11 15:30:00,0.6458333333333334
0,5,0,2019-10-11 15:40:00,0.6527777777777778
0,5,0,2019-10-11 15:50:00,0.6597222222222222
0,5,0,2019-10-11 16:00:00,0.6666666666666666
0,5,0,2019-10-11 16:10:00,0.6736111111111112
0,5,1,2019-10-11 16:20:00,0.6805555555555556
0,5,1,2019-10-11 16:30:00,0.6875
0,5,1,2019-10-11 16:40:00,0.6944444444444444
0,5,1,2019-10-11 16:50:00,0.7013888888888888
0,5,1,2019-10-11 17:00:00,0.7083333333333334
0,5,1,2019-10-11 17:10:00,0.7152777777777778
0,5,1,2019-10-11 17:20:00,0.7222222222222222
0,5,1,2019-10-11 17:30:00,0.7291666666666666
0,5,1,2019-10-11 17:40:00,0.7361111111111112
0,5,2,2019-10-11 17:50:00,0.7430555555555556
0,5,2,2019-10-11 18:00:00,0.75
0,5,2,2019-10-11 18:10:00,0.7569444444444444
0,5,2,2019-10-11 18:20:00,0.7638888888888888
0,5,2,2019-10-11 18:30:00,0.7708333333333334
0,5,2,2019-10-11 18:40:00,0.7777777777777778
0,5,2,2019-10-11 18:50:00,0.7847222222222222
0,5,0,2019-10-11 19:00:00,0.7916666666666666
0,5,0,2019-10-11 19:10:00,0.7986111111111112
0,5,0,2019-10-11 19:20:00,0.8055555555555556
0,5,0,2019-10-11 19:30:00,0.8125
0,5,0,2019-10-11 19:40:00,0.8194444444444444
0,5,0,2019-10-11 19:50:00,0.8263888888888888
0,5,0,2019-10-11 20:00:00,0.8333333333333334
0,5,0,2019-10-11 20:10:00,0.8402777777777778
0,5,0,2019-10-11 20:20:00,0.8472222222222222
0,5,0,2019-10-11 20:30:00,0.8541666666666666
0,5,0,2019-10-11 20:40:00,0.8611111111111112
0,5,0,2019-10-11 20:50:00,0.8680555555555556
0,5,0,2019-10-11 21:00:00,0.875
0,5,0,2019-10-11 21:10:00,0.8819444444444444
0,5,0,2019-10-11 21:20:00,0.8888888888888888
0,5,0,2019-10-11 21:30:00,0.8958333333333334
0,5,0,2019-10-11 21:40:00,0.9027777777777778
0,5,0,2019-10-11 21:50:00,0.9097222222222222
0,5,0,2019-10-11 22:00:00,0.9166666666666666
0,5,0,2019-10-11 22:10:00,0.9236111111111112
0,5,0,2019-10-11 22:20:00,0.9305555555555556
0,5,0,2019-10-11 22:30:00,0.9375
0,5,0,2019-10-11 22:40:00,0.9444444444444444
0,5,0,2019-10-11 22:50:00,0.9513888888888888
0,5,3,2019-10-11 23:00:00,0.9583333333333334
0,5,3,2019-10-11 23:10:00,0.9652777777777778
0,5,3,2019-10-11 23:20:00,0.9722222222222222
0,5,3,2019-10-11 23:30:00,0.9791666666666666
0,5,3,2019-10-11 23:40:00,0.9861111111111112
0,5,3,2019-10-11 23:50:00,0.9930555555555556
0,1,3,2019-10-14 06:00:00,0.25
0,1,3,2019-10-14 06:10:00,0.2569444444444444
0,1,3,2019-10-14 06:20:00,0.2638888888888889
0,1,3,2019-10-14 06:30:00,0.2708333333333333
0,1,3,2019-10-14 06:40:00,0.2777777777777778
0,1,3,2019-10-14 06:50:00,0.2847222222222222
0,1,3,2019-10-14 07:00:00,0.2916666666666667
0,1,3,2019-10-14 07:10:00,0.2986111111111111
0,1,3,2019-10-14 07:20:00,0.3055555555555556
0,1,3,2019-10-14 07:30:00,0.3125
0,1,2,2019-10-14 07:40:00,0.3194444444444444
0,1,2,2019-10-14 07:50:00,0.3263888888888889
0,1,1,2019-10-14 08:00:00,0.3333333333333333
0,1,1,2019-10-14 08:10:00,0.3402777777777778
0,1,1,2019-10-14 08:20:00,0.3472222222222222
0,1,1,2019-10-14 08:30:00,0.3541666666666667
0,1,1,2019-10-14 08:40:00,0.3611111111111111
0,1,1,2019-10-14 08:50:00,0.3680555555555556
0,1,1,2019-10-14 09:00:00,0.375
0,1,1,2019-10-14 09:10:00,0.3819444444444444
0,1,1,2019-10-14 09:20:00,0.3888888888888889
0,1,1,2019-10-14 09:30:00,0.3958333333333333
0,1,1,2019-10-14 09:40:00,0.4027777777777778
0,1,1,2019-10-14 09:50:00,0.4097222222222222
0,1,1,2019-10-14 10:00:00,0.4166666666666667
0,1,1,2019-10-14 10:10:00,0.4236111111111111
0,1,1,2019-10-14 10:20:00,0.4305555555555556
0,1,1,2019-10-14 10:30:00,0.4375
0,1,1,2019-10-14 10:40:00,0.4444444444444444
0,1,1,2019-10-14 10:50:00,0.4513888888888889
0,1,1,2019-10-14 11:00:00,0.4583333333333333
0,1,1,2019-10-14 11:10:00,0.4652777777777778
0,1,1,2019-10-14 11:20:00,0.4722222222222222
0,1,1,2019-10-14 11:30:00,0.4791666666666667
0,1,1,2019-10-14 11:40:00,0.4861111111111111
0,1,1,2019-10-14 11:50:00,0.4930555555555556
0,1,0,2019-10-14 12:00:00,0.5
0,1,0,2019-10-14 12:10:00,0.5069444444444444
0,1,0,2019-10-14 12:20:00,0.5138888888888888
0,1,0,2019-10-14 12:30:00,0.5208333333333334
0,1,0,2019-10-14 12:40:00,0.5277777777777778
0,1,2,2019-10-14 12:50:00,0.5347222222222222
0,1,2,2019-10-14 13:00:00,0.5416666666666666
0,1,2,2019-10-14 13:10:00,0.5486111111111112
0,1,3,2019-10-14 13:20:00,0.5555555555555556
0,1,3,2019-10-14 13:30:00,0.5625
0,1,3,2019-10-14 13:40:00,0.5694444444444444
0,1,3,2019-10-14 13:50:00,0.5763888888888888
0,1,3,2019-10-14 14:00:00,0.5833333333333334
0,1,3,2019-10-14 14:10:00,0.5902777777777778
0,1,3,2019-10-14 14:20:00,0.5972222222222222
0,1,3,2019-10-14 14:30:00,0.6041666666666666
0,1,3,2019-10-14 14:40:00,0.6111111111111112
0,1,3,2019-10-14 14:50:00,0.6180555555555556
0,1,3,2019-10-14 15:00:00,0.625
0,1,3,2019-10-14 15:10:00,0.6319444444444444
0,1,3,2019-10-14 15:20:00,0.6388888888888888
0,1,3,2019-10-14 15:30:00,0.6458333333333334
0,1,3,2019-10-14 15:40:00,0.6527777777777778
0,1,3,2019-10-14 15:50:00,0.6597222222222222
0,1,3,2019-10-14 16:00:00,0.6666666666666666
0,1,3,2019-10-14 16:10:00,0.6736111111111112
0,1,3,2019-10-14 16:20:00,0.6805555555555556
0,1,3,2019-10-14 16:30:00,0.6875
0,1,3,2019-10-14 16:40:00,0.6944444444444444
0,1,3,2019-10-14 16:50:00,0.7013888888888888
0,1,3,2019-10-14 17:00:00,0.7083333333333334
0,1,3,2019-10-14 17:10:00,0.7152777777777778
0,1,3,2019-10-14 17:20:00,0.7222222222222222
0,1,3,2019-10-14 17:30:00,0.7291666666666666
0,1,3,2019-10-14 17:40:00,0.7361111111111112
0,1,3,2019-10-14 17:50:00,0.7430555555555556
0,1,2,2019-10-14 18:00:00,0.75
0,1,2,2019-10-14 18:10:00,0.7569444444444444
0,1,2,2019-10-14 18:20:00,0.7638888888888888
0,1,0,2019-10-14 18:30:00,0.7708333333333334
0,1,0,2019-10-14 18:40:00,0.7777777777777778
0,1,0,2019-10-14 18:50:00,0.7847222222222222
0,1,0,2019-10-14 19:00:00,0.7916666666666666
0,1,0,2019-10-14 19:10:00,0.7986111111111112
0,1,0,2019-10-14 19:20:00,0.8055555555555556
0,1,0,2019-10-14 19:30:00,0.8125
0,1,0,2019-10-14 19:40:00,0.8194444444444444
0,1,0,2019-10-14 19:50:00,0.8263888888888888
0,1,0,2019-10-14 20:00:00,0.8333333333333334
0,1,0,2019-10-14 20:10:00,0.8402777777777778
0,1,0,2019-10-14 20:20:00,0.8472222222222222
0,1,0,2019-10-14 20:30:00,0.8541666666666666
0,1,0,2019-10-14 20:40:00,0.8611111111111112
0,1,0,2019-10-14 20:50:00,0.8680555555555556
0,1,0,2019-10-14 21:00:00,0.875
0,1,0,2019-10-14 21:10:00,0.8819444444444444
0,1,0,2019-10-14 21:20:00,0.8888888888888888
0,1,0,2019-10-14 21:30:00,0.8958333333333334
0,1,0,2019-10-14 21:40:00,0.9027777777777778
0,1,0,2019-10-14 21:50:00,0.9097222222222222
0,1,0,2019-10-14 22:00:00,0.9166666666666666
0,1,0,2019-10-14 22:10:00,0.9236111111111112
0,1,0,2019-10-14 22:20:00,0.9305555555555556
0,1,0,2019-10-14 22:30:00,0.9375
0,1,0,2019-10-14 22:40:00,0.9444444444444444
0,1,0,2019-10-14 22:50:00,0.9513888888888888
0,1,0,2019-10-14 23:00:00,0.9583333333333334
0,1,0,2019-10-14 23:10:00,0.9652777777777778
0,1,3,2019-10-14 23:20:00,0.9722222222222222
0,1,3,2019-10-14 23:30:00,0.9791666666666666
0,1,3,2019-10-14 23:40:00,0.9861111111111112
0,1,3,2019-10-14 23:50:00,0.9930555555555556
0,2,3,2019-10-15 06:00:00,0.25
0,2,3,2019-10-15 06:10:00,0.2569444444444444
0,2,3,2019-10-15 06:20:00,0.2638888888888889
0,2,3,2019-10-15 06:30:00,0.2708333333333333
0,2,3,2019-10-15 06:40:00,0.2777777777777778
0,2,3,2019-10-15 06:50:00,0.2847222222222222
0,2,3,2019-10-15 07:00:00,0.2916666666666667
0,2,3,2019-10-15 07:10:00,0.2986111111111111
0,2,3,2019-10-15 07:20:00,0.3055555555555556
0,2,3,2019-10-15 07:30:00,0.3125
0,2,3,2019-10-15 07:40:00,0.3194444444444444
0,2,3,2019-10-15 07:50:00,0.3263888888888889
0,2,2,2019-10-15 08:00:00,0.3333333333333333
0,2,1,2019-10-15 08:10:00,0.3402777777777778
0,2,1,2019-10-15 08:20:00,0.3472222222222222
0,2,1,2019-10-15 08:30:00,0.3541666666666667
0,2,1,2019-10-15 08:40:00,0.3611111111111111
0,2,1,2019-10-15 08:50:00,0.3680555555555556
0,2,1,2019-10-15 09:00:00,0.375
0,2,1,2019-10-15 09:10:00,0.3819444444444444
0,2,1,2019-10-15 09:20:00,0.3888888888888889
0,2,1,2019-10-15 09:30:00,0.3958333333333333
0,2,1,2019-10-15 09:40:00,0.4027777777777778
0,2,1,2019-10-15 09:50:00,0.4097222222222222
0,2,1,2019-10-15 10:00:00,0.4166666666666667
0,2,1,2019-10-15 10:10:00,0.4236111111111111
0,2,1,2019-10-15 10:20:00,0.4305555555555556
0,2,1,2019-10-15 10:30:00,0.4375
0,2,1,2019-10-15 10:40:00,0.4444444444444444
0,2,1,2019-10-15 10:50:00,0.4513888888888889
0,2,1,2019-10-15 11:00:00,0.4583333333333333
0,2,1,2019-10-15 11:10:00,0.4652777777777778
0,2,1,2019-10-15 11:20:00,0.4722222222222222
0,2,1,2019-10-15 11:30:00,0.4791666666666667
0,2,1,2019-10-15 11:40:00,0.4861111111111111
0,2,0,2019-10-15 11:50:00,0.4930555555555556
0,2,0,2019-10-15 12:00:00,0.5
0,2,0,2019-10-15 12:10:00,0.5069444444444444
0,2,0,2019-10-15 12:20:00,0.5138888888888888
0,2,0,2019-10-15 12:30:00,0.5208333333333334
0,2,0,2019-10-15 12:40:00,0.5277777777777778
0,2,2,2019-10-15 12:50:00,0.5347222222222222
0,2,2,2019-10-15 13:00:00,0.5416666666666666
0,2,2,2019-10-15 13:10:00,0.5486111111111112
0,2,0,2019-10-15 13:20:00,0.5555555555555556
0,2,0,2019-10-15 13:30:00,0.5625
0,2,0,2019-10-15 13:40:00,0.5694444444444444
0,2,0,2019-10-15 13:50:00,0.5763888888888888
0,2,0,2019-10-15 14:00:00,0.5833333333333334
0,2,0,2019-10-15 14:10:00,0.5902777777777778
0,2,0,2019-10-15 14:20:00,0.5972222222222222
0,2,0,2019-10-15 14:30:00,0.6041666666666666
0,2,0,2019-10-15 14:40:00,0.6111111111111112
0,2,0,2019-10-15 14:50:00,0.6180555555555556
0,2,0,2019-10-15 15:00:00,0.625
0,2,0,2019-10-15 15:10:00,0.6319444444444444
0,2,0,2019-10-15 15:20:00,0.6388888888888888
0,2,0,2019-10-15 15:30:00,0.6458333333333334
0,2,0,2019-10-15 15:40:00,0.6527777777777778
0,2,0,2019-10-15 15:50:00,0.6597222222222222
0,2,0,2019-10-15 16:00:00,0.6666666666666666
0,2,0,2019-10-15 16:10:00,0.6736111111111112
0,2,0,2019-10-15 16:20:00,0.6805555555555556
0,2,0,2019-10-15 16:30:00,0.6875
0,2,0,2019-10-15 16:40:00,0.6944444444444444
0,2,0,2019-10-15 16:50:00,0.7013888888888888
0,2,0,2019-10-15 17:00:00,0.7083333333333334
0,2,0,2019-10-15 17:10:00,0.7152777777777778
0,2,0,2019-10-15 17:20:00,0.7222222222222222
0,2,0,2019-10-15 17:30:00,0.7291666666666666
0,2,0,2019-10-15 17:40:00,0.7361111111111112
0,2,0,2019-10-15 17:50:00,0.7430555555555556
0,2,6,2019-10-15 18:00:00,0.75
0,2,6,2019-10-15 18:10:00,0.7569444444444444
0,2,0,2019-10-15 18:20:00,0.7638888888888888
0,2,0,2019-10-15 18:30:00,0.7708333333333334
0,2,7,2019-10-15 18:40:00,0.7777777777777778
0,2,7,2019-10-15 18:50:00,0.7847222222222222
0,2,7,2019-10-15 19:00:00,0.7916666666666666
0,2,7,2019-10-15 19:10:00,0.7986111111111112
0,2,7,2019-10-15 19:20:00,0.8055555555555556
0,2,7,2019-10-15 19:30:00,0.8125
0,2,7,2019-10-15 19:40:00,0.8194444444444444
0,2,7,2019-10-15 19:50:00,0.8263888888888888
0,2,7,2019-10-15 20:00:00,0.8333333333333334
0,2,7,2019-10-15 20:10:00,0.8402777777777778
0,2,7,2019-10-15 20:20:00,0.8472222222222222
0,2,7,2019-10-15 20:30:00,0.8541666666666666
0,2,7,2019-10-15 20:40:00,0.8611111111111112
0,2,3,2019-10-15 20:50:00,0.8680555555555556
0,2,3,2019-10-15 21:00:00,0.875
0,2,3,2019-10-15 21:10:00,0.8819444444444444
0,2,3,2019-10-15 21:20:00,0.8888888888888888
0,2,3,2019-10-15 21:30:00,0.8958333333333334
0,2,3,2019-10-15 21:40:00,0.9027777777777778
0,2,3,2019-10-15 21:50:00,0.9097222222222222
0,2,3,2019-10-15 22:00:00,0.9166666666666666
0,2,3,2019-10-15 22:10:00,0.9236111111111112
0,2,3,2019-10-15 22:20:00,0.9305555555555556
0,2,3,2019-10-15 22:30:00,0.9375
0,2,3,2019-10-15 22:40:00,0.9444444444444444
0,2,3,2019-10-15 22:50:00,0.9513888888888888
0,2,3,2019-10-15 23:00:00,0.9583333333333334
0,2,3,2019-10-15 23:10:00,0.9652777777777778
0,2,3,2019-10-15 23:20:00,0.9722222222222222
0,2,3,2019-10-15 23:30:00,0.9791666666666666
0,2,3,2019-10-15 23:40:00,0.9861111111111112
0,2,3,2019-10-15 23:50:00,0.9930555555555556
0,3,3,2019-10-16 06:00:00,0.25
0,3,3,2019-10-16 06:10:00,0.2569444444444444
0,3,3,2019-10-16 06:20:00,0.2638888888888889
0,3,3,2019-10-16 06:30:00,0.2708333333333333
0,3,3,2019-10-16 06:40:00,0.2777777777777778
0,3,3,2019-10-16 06:50:00,0.2847222222222222
0,3,3,2019-10-16 07:00:00,0.2916666666666667
0,3,3,2019-10-16 07:10:00,0.2986111111111111
0,3,3,2019-10-16 07:20:00,0.3055555555555556
0,3,3,2019-10-16 07:30:00,0.3125
0,3,3,2019-10-16 07:40:00,0.3194444444444444
